code,name,div_per_10,total_shares,ex_date,amount
600285,羚锐制药,1.0,100360000.0,2007-11-06,10036000.0
000514,渝开发,0.5,487644320.0,2007-11-13,24382216.0
600499,科达制造,2.0,171885000.0,2008-08-14,34377000.0
600975,新五丰,1.9,180277020.0,2008-08-21,34252633.8
002194,武汉凡谷,3.0,427600000.0,2008-09-12,128280000.0
000983,山西焦煤,0.6,1212000000.0,2008-09-12,72720000.0
000718,苏宁环球,1.0,683623013.0,2008-09-17,68362301.3
600785,新华百货,2.0,123471000.0,2008-09-19,24694200.0
601857,中国石油,1.3183,183020977818.0,2008-09-19,24127655505.74694
600028,中国石化,0.3,86702439000.0,2008-09-22,2601073170.0
600428,中远海特,2.0,655200000.0,2008-09-23,131040000.0
002254,泰和新材,10.0,125500000.0,2008-09-25,125500000.0
002103,广博股份,1.0,218431000.0,2008-09-24,21843100.0
601328,交通银行,1.0,48994383703.0,2008-09-25,4899438370.3
601318,中国平安,2.0,7345053334.0,2008-10-06,1469010666.8000002
002024,ST易购,1.0,1495504000.0,2008-09-26,149550400.0
000826,*ST启环,0.45,229642300.0,2008-09-26,10333903.5
002001,新和成,10.0,342060000.0,2008-10-08,342060000.0
002215,诺普信,1.5,120000000.0,2008-10-17,18000000.0
000600,建投能源,0.12,830600110.0,2008-10-22,9967201.32
600718,东软集团,0.25,524612925.0,2008-10-23,13115323.125
600161,天坛生物,0.9,488250000.0,2008-10-23,43942500.0
600162,香江控股,0.2,529525944.0,2008-10-29,10590518.88
000001,平安银行,0.335,2388795202.0,2008-10-31,80024639.267
600158,中体产业,1.0,730506816.0,2008-10-30,73050681.60000001
601939,建设银行,1.105,233689084000.0,2008-11-17,25822643782.0
600970,中材国际,10.0,168000000.0,2008-11-04,168000000.0
002080,中材科技,2.0,150000000.0,2008-11-12,30000000.0
002128,电投能源,3.0,850439850.0,2008-12-10,255131955.0
600166,福田汽车,1.8,916408500.0,2008-12-12,164953530.0
601600,中国铝业,0.52,13524487892.0,2008-12-17,703273370.3840001
002149,西部材料,1.5,116420000.0,2009-08-20,17463000.0
002258,利尔化学,3.8,134962689.0,2009-08-27,51285821.82
601318,中国平安,1.5,7345053334.0,2009-09-01,1101758000.1
601107,四川成渝,1.3,3058060000.0,2009-09-04,397547800.0
000637,茂化实华,2.0,452065527.0,2009-09-08,90413105.4
002219,新里程,0.56,93400000.0,2009-09-09,5230400.000000001
000428,华天酒店,0.1,553020000.0,2009-09-10,5530200.0
002264,新华都,4.5,106880000.0,2009-09-16,48096000.0
000570,苏常柴A,0.8,374249551.0,2009-09-18,29939964.080000002
002167,东方锆业,1.0,69120000.0,2009-09-17,6912000.0
601857,中国石油,1.2417,183020977818.0,2009-09-17,22725714815.66106
600028,中国石化,0.7,86702439000.0,2009-09-22,6069170729.999999
601328,交通银行,1.0,48994383703.0,2009-09-21,4899438370.3
600665,天地源,0.5,720102101.0,2009-09-23,36005105.050000004
002243,力合科创,0.2,161293098.0,2009-09-28,3225861.96
002151,北斗星通,1.5,90950000.0,2009-09-25,13642500.0
002194,武汉凡谷,2.5,555880000.0,2009-09-30,138970000.0
000501,武商集团,2.0,507248590.0,2009-10-15,101449718.0
002212,天融信,3.0,226500000.0,2009-10-21,67950000.0
600970,中材国际,1.86,421796782.0,2009-10-22,78454201.45199999
601788,光大证券,5.8,3418000000.0,2009-10-27,1982439999.9999998
600724,宁波富达,0.6,1445241071.0,2009-11-04,86714464.25999999
002046,国机精工,0.86,108090000.0,2009-11-12,9295740.0
000011,深物业A,0.112,541799175.0,2009-11-23,6068150.76
600776,东方通信,0.7,1256000064.0,2009-12-08,87920004.47999999
600158,中体产业,0.65,803557498.0,2009-12-15,52231237.370000005
600495,晋西车轴,0.5,167910000.0,2010-01-15,8395500.0
002391,长青股份,4.0,98920000.0,2010-08-25,39568000.0
002248,华东数控,1.0,128747800.0,2010-08-24,12874780.0
002364,中恒电气,2.0,66800000.0,2010-08-25,13360000.0
002310,东方新能,2.0,75121950.0,2010-08-26,15024390.0
002404,嘉欣丝绸,2.0,133500000.0,2010-08-27,26700000.0
000157,中联重科,1.7,1971054705.0,2010-08-27,335079299.84999996
600252,中恒集团,0.25,272936882.0,2010-08-30,6823422.050000001
002369,卓翼科技,5.0,100000000.0,2010-09-03,50000000.0
300082,奥克股份,3.0,108000000.0,2010-09-03,32400000.0
002198,ST嘉应,1.0,82000000.0,2010-09-08,8200000.0
002380,科远智慧,5.0,68000000.0,2010-09-09,34000000.0
300076,*ST宁视,3.0,53000000.0,2010-09-08,15900000.0
002397,梦洁股份,8.0,63000000.0,2010-09-09,50400000.0
601318,中国平安,1.5,7644142092.0,2010-09-09,1146621313.8
600970,中材国际,2.7,759234208.0,2010-09-14,204993236.16000003
601328,交通银行,1.0,56259641398.0,2010-09-13,5625964139.8
600028,中国石化,0.8,86702527774.0,2010-09-13,6936202221.92
600376,首开股份,0.5,1149750000.0,2010-09-14,57487500.0
600458,时代新材,2.0,235155200.0,2010-09-15,47031040.0
002334,英威腾,3.0,64000000.0,2010-09-16,19200000.0
002384,东山精密,2.0,160000000.0,2010-09-15,32000000.0
002092,中泰化学,1.3,769560000.0,2010-09-20,100042800.0
601857,中国石油,1.6063,183020977818.0,2010-09-16,29398659666.90534
600246,万通发展,0.85,1216800000.0,2010-09-17,103427999.99999999
002351,漫步者,5.0,147000000.0,2010-09-21,73500000.0
002365,永安药业,5.0,93500000.0,2010-09-21,46750000.0
002219,新里程,0.34,186800000.0,2010-09-29,6351200.0
300050,世纪鼎利,1.5,54000000.0,2010-09-21,8100000.0
300101,振芯科技,2.0,69500000.0,2010-09-29,13900000.0
002137,实益达,1.0,260130000.0,2010-09-29,26013000.0
002094,青岛金王,0.2,214611080.0,2010-10-08,4292221.6
002394,联发股份,3.0,107900000.0,2010-10-12,32370000.0
600316,洪都航空,0.3,448196570.0,2010-10-11,13445897.1
600594,益佰制药,0.3,235170000.0,2010-10-15,7055100.0
002366,融发核电,3.5,133500000.0,2010-10-19,46725000.0
002431,ST棕榈,4.0,120000000.0,2010-10-21,48000000.0
002352,顺丰控股,2.0,77830780.0,2010-10-21,15566156.0
000963,华东医药,3.3,434059991.0,2010-10-25,143239797.02999997
600031,三一重工,1.3,2410700361.0,2010-10-22,313391046.93
600983,惠而浦,0.5,333000000.0,2010-10-22,16650000.0
002406,远东传动,2.0,187000000.0,2010-10-25,37400000.0
002378,章源钨业,1.5,428213646.0,2010-10-29,64232046.9
002424,ST百灵,5.0,147000000.0,2010-10-29,73500000.0
600097,开创国际,1.0,202597901.0,2010-11-04,20259790.1
002377,国创高新,3.0,107000000.0,2010-11-05,32100000.0
002328,新朋股份,1.0,300000000.0,2010-11-10,30000000.0
600712,南宁百货,0.6,173606400.0,2010-11-10,10416384.0
600846,同济科技,0.2,520634597.0,2010-11-29,10412691.94
601727,上海电气,0.589,12823626660.0,2010-12-03,755311610.2739999
002051,中工国际,3.5,226000000.0,2010-12-07,79100000.0
601186,中国铁建,0.5,12337541500.0,2011-02-14,616877075.0
000598,兴蓉环境,1.0,576785850.0,2011-08-16,57678585.0
002567,唐人神,2.1,138000000.0,2011-08-19,28980000.000000004
002557,洽洽食品,7.0,200000000.0,2011-08-24,140000000.0
300099,尤洛卡,3.0,103350000.0,2011-08-24,31005000.0
002572,索菲亚,8.0,53500000.0,2011-08-26,42800000.0
600503,华丽家族,0.7,711922500.0,2011-08-29,49834574.99999999
002568,百润股份,4.0,80000000.0,2011-08-31,32000000.0
300215,电科院,10.0,45000000.0,2011-08-31,45000000.0
300134,大富科技,6.0,160000000.0,2011-09-05,96000000.0
601318,中国平安,1.5,7916142092.0,2011-09-02,1187421313.8
601233,桐昆股份,8.0,481800000.0,2011-09-06,385440000.0
002561,徐家汇,3.2,415763000.0,2011-09-08,133044160.0
002215,诺普信,1.2,354080000.0,2011-09-09,42489600.0
002394,联发股份,1.5,215800000.0,2011-09-09,32370000.0
300142,沃森生物,3.0,150000000.0,2011-09-16,45000000.0
601857,中国石油,1.6229,183020977818.0,2011-09-15,29702474490.083218
002565,顺灏股份,3.0,133500000.0,2011-09-16,40050000.0
300195,长荣股份,10.0,100000000.0,2011-09-16,100000000.0
002191,劲嘉股份,3.5,642000000.0,2011-09-20,224700000.0
002388,新亚制程,1.5,199800000.0,2011-09-20,29970000.0
600028,中国石化,1.0,86702527774.0,2011-09-19,8670252777.4
002579,中京电子,2.0,97350000.0,2011-09-20,19470000.0
002569,*ST步森,4.0,93340000.0,2011-09-20,37336000.0
600970,中材国际,4.5,911081050.0,2011-09-20,409986472.5
002085,万丰奥威,5.0,390098968.0,2011-09-21,195049484.0
300235,方直科技,2.0,44000000.0,2011-09-22,8800000.0
600468,百利电气,0.23,380160000.0,2011-09-21,8743680.0
300206,理邦仪器,2.0,100000000.0,2011-09-23,20000000.0
002073,软控股份,0.8,742365000.0,2011-09-23,59389200.0
002414,高德红外,4.0,300000000.0,2011-09-23,120000000.0
002369,卓翼科技,1.0,200000000.0,2011-09-22,20000000.0
300198,*ST纳川,3.0,92000000.0,2011-09-27,27600000.0
002226,江南化工,6.0,263759664.0,2011-09-26,158255798.4
300162,雷曼光电,1.0,67000000.0,2011-09-27,6700000.0
002366,融发核电,4.5,133500000.0,2011-09-26,60075000.0
600063,皖维高新,0.7,468079150.0,2011-09-26,32765540.499999996
000531,穗恒运A,7.4,342541410.0,2011-09-28,253480643.4
002242,九阳股份,7.0,760950000.0,2011-09-29,532664999.99999994
000547,航天发展,0.23,309214163.0,2011-09-29,7111925.749
002513,蓝丰生化,3.0,74000000.0,2011-09-30,22200000.0
000637,茂化实华,0.29,519875356.0,2011-09-30,15076385.324
002413,雷科防务,1.0,147000000.0,2011-10-10,14700000.0
600282,南钢股份,2.0,3875752457.0,2011-10-13,775150491.4000001
002584,西陇科学,1.5,200000000.0,2011-10-13,30000000.0
300086,康芝药业,1.5,200000000.0,2011-10-14,30000000.0
600278,东方创业,1.2,401724414.0,2011-10-14,48206929.68
601717,中创智领,4.5,700000000.0,2011-10-19,315000000.0
002015,协鑫能科,0.15,239942410.0,2011-10-27,3599136.15
601718,ST际华,0.25,3857000000.0,2011-10-26,96425000.0
300225,金力泰,3.0,67000000.0,2011-10-27,20100000.0
300133,华策影视,3.0,112960000.0,2011-10-31,33888000.0
601998,中信银行,0.55,46787327034.0,2011-11-11,2573302986.8700004
600369,西南证券,5.5,2322554562.0,2011-11-28,1277405009.1000001
600362,江西铜业,2.0,3462729405.0,2011-12-20,692545881.0
002085,万丰奥威,5.0,390098968.0,2012-08-22,195049484.0
002241,歌尔股份,2.0,848016733.0,2012-08-28,169603346.60000002
300012,华测检测,1.0,183982500.0,2012-09-05,18398250.0
000590,古汉医药,1.0,203028425.0,2012-09-04,20302842.5
600016,民生银行,1.5,28365585227.0,2012-09-03,4254837784.0499997
300316,晶盛机电,5.0,133350000.0,2012-09-07,66675000.0
300306,远方信息,3.0,60000000.0,2012-09-06,18000000.0
002394,联发股份,1.5,215800000.0,2012-09-07,32370000.0
002663,普邦股份,0.5,174680000.0,2012-09-07,8734000.0
300319,麦捷科技,5.0,53340000.0,2012-09-12,26670000.0
002570,贝因美,7.0,426050000.0,2012-09-10,298235000.0
000049,德赛电池,4.0,136829160.0,2012-09-10,54731664.0
002496,辉丰股份,1.0,163415000.0,2012-09-13,16341500.0
300304,云意电气,3.0,100000000.0,2012-09-12,30000000.0
002182,宝武镁业,0.5,288000000.0,2012-09-13,14400000.0
300327,中颖电子,4.0,128000000.0,2012-09-14,51200000.0
600028,中国石化,1.0,86820276984.0,2012-09-17,8682027698.4
601857,中国石油,1.525,183020977818.0,2012-09-18,27910699117.245
300320,海达股份,2.0,66670000.0,2012-09-20,13334000.0
600425,青松建化,3.5,689395043.0,2012-09-18,241288265.04999998
002662,峰璟股份,4.0,300000000.0,2012-09-21,120000000.0
300228,富瑞特装,0.4,134000000.0,2012-09-19,5360000.0
002514,*ST宝馨,1.0,108800000.0,2012-09-21,10880000.0
600575,淮河能源,0.5,1217647994.0,2012-09-20,60882399.7
002104,恒宝股份,0.5,440640000.0,2012-09-21,22032000.0
300303,聚飞光电,3.0,80000000.0,2012-09-21,24000000.0
600578,京能电力,2.5,787225548.0,2012-09-21,196806387.0
300326,ST凯利,6.0,51250000.0,2012-09-24,30750000.0
600310,广西能源,1.0,275925000.0,2012-09-24,27592500.0
300310,宜通世纪,2.5,88000000.0,2012-09-26,22000000.0
300333,兆日科技,7.5,112000000.0,2012-09-25,84000000.0
300307,慈星股份,5.0,401000000.0,2012-09-26,200500000.0
002568,百润股份,6.0,80000000.0,2012-09-27,48000000.0
300227,光韵达,1.0,67000000.0,2012-09-27,6700000.0
000159,国际实业,1.0,481139294.0,2012-09-25,48113929.400000006
601318,中国平安,1.5,7916142092.0,2012-09-26,1187421313.8
300339,润和软件,1.5,76740000.0,2012-09-26,11511000.0
000593,德龙汇能,0.6,223336429.0,2012-09-28,13400185.74
300301,ST长方,2.0,108000000.0,2012-09-26,21600000.0
600246,万通发展,0.6,1216800000.0,2012-09-27,73008000.0
002352,顺丰控股,2.5,77830780.0,2012-09-27,19457695.0
600376,首开股份,1.4,1494675000.0,2012-09-28,209254499.99999997
601877,正泰电器,2.9,1005000000.0,2012-10-08,291450000.0
002672,东江环保,5.0,150476374.0,2012-10-11,75238187.0
600378,昊华科技,0.2,297193292.0,2012-10-10,5943865.84
600667,太极实业,0.289,468817381.0,2012-10-11,13548822.310899999
002274,华昌化工,0.5,261473176.0,2012-10-11,13073658.8
601238,广汽集团,0.7,6435020097.0,2012-10-12,450451406.78999996
300331,苏大维格,2.0,62000000.0,2012-10-16,12400000.0
600710,苏美达,0.25,533570000.0,2012-10-15,13339250.0
002129,TCL中环,0.12,724244412.0,2012-10-16,8690932.944
002484,江海股份,0.5,208000000.0,2012-10-17,10400000.0
002156,通富微电,0.15,649866720.0,2012-10-19,9748000.799999999
300313,天山生物,1.0,90910000.0,2012-10-18,9091000.0
000301,东方盛虹,0.2,1218236445.0,2012-10-18,24364728.900000002
000910,大亚圣象,0.2,527500000.0,2012-10-18,10550000.0
300314,戴维医疗,1.5,80000000.0,2012-10-19,12000000.0
300311,ST任子行,1.0,70700000.0,2012-10-19,7070000.0
000001,平安银行,1.0,5123350416.0,2012-10-19,512335041.6
300321,同大股份,2.15,44400000.0,2012-10-19,9546000.0
000338,潍柴动力,1.0,1999309639.0,2012-10-18,199930963.9
000970,中科三环,2.0,532600000.0,2012-10-19,106520000.0
300346,南大光电,10.0,50270000.0,2012-10-22,50270000.0
002571,德力股份,0.6,170200000.0,2012-10-19,10212000.0
002498,汉缆股份,1.5,715440000.0,2012-10-19,107316000.0
300315,掌趣科技,0.5,163660000.0,2012-10-22,8183000.0
000890,法尔胜,0.2,379641600.0,2012-10-24,7592832.0
300013,新宁物流,0.1,90000000.0,2012-10-23,900000.0
002214,*ST大立,1.0,100000000.0,2012-10-26,10000000.0
002666,德联集团,1.9,160000000.0,2012-10-26,30400000.0
600990,四创电子,0.8,117600000.0,2012-10-30,9408000.0
002173,创新医疗,0.5,205500000.0,2012-10-31,10275000.0
002658,雪迪龙,1.5,137472800.0,2012-11-01,20620920.0
002395,双象股份,3.0,89403000.0,2012-11-02,26820900.0
600292,电投水电,0.2,511872636.0,2012-11-01,10237452.72
601928,凤凰传媒,1.2,2544900000.0,2012-11-02,305388000.0
600397,江钨装备,5.0,494979941.0,2012-11-05,247489970.5
002676,顺威股份,2.0,160000000.0,2012-11-08,32000000.0
300317,珈伟新能,0.65,140000000.0,2012-11-07,9100000.0
600568,ST中珠,0.25,166466600.0,2012-11-12,4161665.0
002201,九鼎新材,0.1,175760000.0,2012-11-09,1757600.0
603002,宏昌电子,0.3,400000000.0,2012-11-09,12000000.0
600873,梅花生物,1.0,2708236603.0,2012-11-09,270823660.3
002191,劲嘉股份,2.0,642000000.0,2012-11-15,128400000.0
000950,重药控股,1.5,598799235.0,2012-11-22,89819885.25
000533,顺钠股份,0.5,690816000.0,2012-12-05,34540800.0
002547,*ST春兴,1.0,284000000.0,2012-12-07,28400000.0
300300,海峡创新,1.0,87000000.0,2012-12-07,8700000.0
002673,西部证券,4.5,1200000000.0,2012-12-11,540000000.0
000900,现代投资,3.0,598748850.0,2012-12-13,179624655.0
600329,达仁堂,2.0,739308720.0,2012-12-13,147861744.0
002077,大港股份,0.3,252000000.0,2012-12-19,7560000.0
603993,洛阳钼业,0.9,5076170525.0,2012-12-28,456855347.25
000738,航发控制,0.41,942838487.0,2013-06-14,38656377.96699999
000603,盛达资源,10.0,504988667.0,2013-08-09,504988667.0
600016,民生银行,1.58,28365585227.0,2013-09-10,4481762465.866
002230,科大讯飞,1.5,468492900.0,2013-09-10,70273935.0
002452,长高电气,1.0,130000000.0,2013-09-10,13000000.0
601318,中国平安,2.0,7916142092.0,2013-09-10,1583228418.4
002671,龙泉股份,2.0,94370000.0,2013-09-12,18874000.0
600028,中国石化,0.9,116565277972.0,2013-09-12,10490875017.48
002394,联发股份,2.0,215800000.0,2013-09-13,43160000.0
601857,中国石油,1.611,183020977818.0,2013-09-12,29484679526.479797
002266,浙富控股,0.504542,709990794.0,2013-09-16,35822017.5186348
600248,陕建股份,1.0,425989200.0,2013-09-16,42598920.0
600246,万通发展,0.7,1216800000.0,2013-09-17,85175999.99999999
002085,万丰奥威,5.0,390098968.0,2013-09-18,195049484.0
600280,中央商场,1.0,287083718.0,2013-09-25,28708371.8
601877,正泰电器,4.0,1005000000.0,2013-09-26,402000000.0
002697,红旗连锁,0.93,200000000.0,2013-09-30,18600000.0
002179,中航光电,1.0,463472988.0,2013-09-27,46347298.800000004
600882,妙可蓝多,2.0,399238045.0,2013-09-30,79847609.0
002568,百润股份,2.5,160000000.0,2013-10-08,40000000.0
601238,广汽集团,0.6,6435020097.0,2013-10-08,386101205.82
002443,金洲管道,1.0,361483000.0,2013-10-10,36148300.0
600340,*ST华幸,1.5,881919810.0,2013-10-10,132287971.5
601515,衢州东峰,6.5,556000000.0,2013-10-10,361400000.0
000159,国际实业,0.2,481139294.0,2013-10-16,9622785.88
002612,朗姿股份,3.5,200000000.0,2013-10-16,70000000.0
000338,潍柴动力,1.0,1999309639.0,2013-10-18,199930963.9
000655,金岭矿业,1.0,595340230.0,2013-10-17,59534023.0
600578,京能电力,1.0,2308660477.0,2013-10-23,230866047.70000002
002132,恒星科技,0.5,539869800.0,2013-10-23,26993490.0
002638,勤上股份,0.5,374670000.0,2013-10-24,18733500.0
002484,江海股份,0.5,208000000.0,2013-10-24,10400000.0
601928,凤凰传媒,1.0,2544900000.0,2013-10-28,254490000.0
002246,北化股份,0.3,275791024.0,2013-10-29,8273730.72
300086,康芝药业,2.0,200000000.0,2013-11-05,40000000.0
002352,顺丰控股,2.5,77830780.0,2013-11-14,19457695.0
000883,湖北能源,0.8,2674374839.0,2013-11-29,213949987.12
600688,上海石化,0.5,7200000000.0,2013-12-04,360000000.0
600329,达仁堂,1.0,739308720.0,2013-12-19,73930872.0
600637,东方明珠,0.5,1113736075.0,2014-01-16,55686803.75
300134,大富科技,5.0,320000000.0,2014-08-21,160000000.0
600882,妙可蓝多,5.0,399238045.0,2014-09-03,199619022.5
002697,红旗连锁,0.54,400000000.0,2014-09-12,21600000.000000004
601318,中国平安,2.5,7916205253.0,2014-09-12,1979051313.25
002034,旺能环境,4.0,85120000.0,2014-09-12,34048000.0
920198,微创光电,2.5,30139280.0,2014-09-17,7534820.0
002085,万丰奥威,5.0,390098968.0,2014-09-16,195049484.0
002138,顺络电子,2.0,370469407.0,2014-09-17,74093881.4
002548,金新农,2.0,141000000.0,2014-09-16,28200000.0
601857,中国石油,1.675,183020977818.0,2014-09-19,30656013784.515003
000672,上峰材料,1.1,813619871.0,2014-09-23,89498185.81000002
603328,依顿电子,0.6,489000000.0,2014-09-22,29340000.0
002311,海大集团,1.0,1069997380.0,2014-09-24,106999738.0
002568,百润股份,3.0,160000000.0,2014-09-24,48000000.0
600028,中国石化,0.9,116795582588.0,2014-09-24,10511602432.92
000571,新大洲A,0.3,814064000.0,2014-09-26,24421920.0
600711,盛屯矿业,0.5,598820922.0,2014-09-26,29941046.1
600138,中青旅,1.5,482560000.0,2014-09-29,72384000.0
600248,陕建股份,1.2,473689200.0,2014-09-29,56842704.0
002394,联发股份,2.0,323700000.0,2014-09-30,64740000.0
600010,包钢股份,0.125,8002591027.0,2014-09-29,100032387.8375
601877,正泰电器,5.0,1008255700.0,2014-09-30,504127850.0
300304,云意电气,1.0,100000000.0,2014-10-10,10000000.0
300195,长荣股份,2.20981,170426189.0,2014-10-10,37660949.671409
601238,广汽集团,0.8,6435020097.0,2014-10-10,514801607.76
002352,顺丰控股,3.0,77830780.0,2014-10-14,23349234.0
000159,国际实业,0.3,481139294.0,2014-10-14,14434178.82
002543,万和电气,2.5,440000000.0,2014-10-17,110000000.0
300295,*ST三六五,8.0,53350000.0,2014-10-16,42680000.0
300004,南风股份,0.5,254609464.0,2014-10-17,12730473.200000001
002612,朗姿股份,4.0,200000000.0,2014-10-20,80000000.0
002201,九鼎新材,0.15,175760000.0,2014-10-21,2636400.0
920896,旺成科技,13.5,15018000.0,2014-10-21,20274300.0
000338,潍柴动力,1.0,1999309639.0,2014-10-24,199930963.9
002004,华邦健康,3.0,675659919.0,2014-10-27,202697975.7
600180,*ST瑞茂,1.7,878263893.0,2014-10-30,149304861.80999997
002266,浙富控股,0.1,1522092192.0,2014-11-04,15220921.92
600999,招商证券,1.53,5808135529.0,2014-11-05,888644735.937
601928,凤凰传媒,1.0,2544900000.0,2014-11-13,254490000.0
300068,ST南都,1.990753,604440200.0,2014-11-12,120329114.14706
002519,银河电子,4.0,277280455.0,2014-11-21,110912182.0
300228,富瑞特装,0.3,135248000.0,2014-11-24,4057440.0
000534,万泽股份,1.0,495845096.0,2014-12-11,49584509.6
600153,建发股份,2.0,2835200530.0,2014-12-15,567040106.0
600016,民生银行,0.75,34153103037.0,2015-01-09,2561482727.775
920110,雷特科技,0.428,10000000.0,2015-07-21,428000.0
002249,大洋电机,1.16,1722822700.0,2015-08-21,199847433.2
002311,海大集团,0.65,1537363254.0,2015-08-21,99928611.51
000565,渝三峡A,0.8,173436888.0,2015-08-31,13874951.040000001
002317,众生药业,1.0,369306000.0,2015-09-01,36930600.0
603338,浙江鼎力,1.0,65000000.0,2015-09-02,6500000.0
601318,中国平安,1.8,18280241410.0,2015-09-09,3290443453.7999997
000517,荣安地产,0.5,1061307495.0,2015-09-11,53065374.75
300450,先导智能,2.0,68000000.0,2015-09-10,13600000.0
002536,飞龙股份,2.0,111269292.0,2015-09-11,22253858.400000002
600481,双良节能,0.5,810247904.0,2015-09-09,40512395.2
600310,广西能源,2.4,275925000.0,2015-09-14,66222000.0
600252,中恒集团,3.25,1158369049.0,2015-09-16,376469940.925
601857,中国石油,0.6247,183020977818.0,2015-09-18,11433320484.29046
600446,金证股份,1.12,276835500.0,2015-09-17,31005576.000000004
600063,皖维高新,0.2,1645894692.0,2015-09-18,32917893.84
601222,林洋能源,5.0,406601571.0,2015-09-21,203300785.5
601009,南京银行,5.0,3365955526.0,2015-09-23,1682977763.0
600028,中国石化,0.9,121071209646.0,2015-09-23,10896408868.14
000630,铜陵有色,0.6,3824257474.0,2015-09-24,229455448.44
601636,旗滨集团,1.0,1010171800.0,2015-09-23,101017180.0
002489,浙江永强,3.5,621639001.0,2015-09-24,217573650.35
300444,双杰电气,3.0,137945600.0,2015-09-24,41383680.0
002176,江特电机,0.1,523157908.0,2015-09-25,5231579.08
002697,红旗连锁,0.5,800000000.0,2015-09-28,40000000.0
603309,维力医疗,3.0,100000000.0,2015-09-25,30000000.0
920039,国义招标,2.599,91600000.0,2015-09-24,23806840.0
002617,露笑科技,0.1,180000000.0,2015-09-28,1800000.0
002019,亿帆医药,1.0,440319243.0,2015-09-28,44031924.300000004
002132,恒星科技,0.5,706362832.0,2015-09-30,35318141.6
002568,百润股份,10.0,448000000.0,2015-09-29,448000000.0
600369,西南证券,1.2,2822554562.0,2015-09-29,338706547.44
300424,航新科技,3.0,133070000.0,2015-09-29,39921000.0
300467,迅游科技,6.0,40000000.0,2015-09-29,24000000.0
601000,唐山港,1.0,2248438460.0,2015-09-30,224843846.0
300086,康芝药业,1.0,300000000.0,2015-09-30,30000000.0
002394,联发股份,3.0,323700000.0,2015-09-29,97110000.0
300353,东土科技,0.5,171240960.0,2015-09-29,8562048.0
002352,顺丰控股,3.0,116746170.0,2015-09-30,35023851.0
600392,盛和资源,2.0,376415753.0,2015-09-30,75283150.60000001
603789,ST星农,4.0,200000000.0,2015-10-08,80000000.0
300461,田中精机,2.5,66680000.0,2015-10-08,16670000.0
300383,光环新网,0.6,272900000.0,2015-10-08,16374000.0
002380,科远智慧,1.0,102000000.0,2015-10-09,10200000.0
600226,亨通股份,2.5,405549248.0,2015-10-12,101387312.0
002403,爱仕达,2.0,240000000.0,2015-10-13,48000000.0
600999,招商证券,5.04,5808135529.0,2015-10-12,2927300306.616
300345,华民股份,0.4,124800000.0,2015-10-12,4992000.0
601633,长城汽车,2.5,3042423000.0,2015-10-13,760605750.0
603989,艾华集团,10.0,200000000.0,2015-10-13,200000000.0
601238,广汽集团,0.8,6435020097.0,2015-10-14,514801607.76
601877,正泰电器,6.0,1314906385.0,2015-10-14,788943831.0
002616,长青集团,3.5,359333322.0,2015-10-19,125766662.69999999
002545,东方铁塔,15.0,260250000.0,2015-10-19,390375000.0
002498,汉缆股份,3.0,1073160000.0,2015-10-16,321948000.0
002471,中超控股,0.2,507200000.0,2015-10-20,10144000.0
000809,和展能源,1.0,549860862.0,2015-10-20,54986086.2
000338,潍柴动力,1.0,3998619278.0,2015-10-20,399861927.8
002166,莱茵生物,0.5,145760454.0,2015-10-20,7288022.7
300426,华智数媒,1.2,80000000.0,2015-10-21,9600000.0
300482,万孚生物,3.0,88000000.0,2015-10-22,26400000.0
601211,国泰海通,1.0,7625000000.0,2015-10-22,762500000.0
300098,高新兴,0.23,293584320.0,2015-10-23,6752439.36
300094,国联水产,0.3,353807100.0,2015-10-29,10614213.0
002156,通富微电,0.3,748177011.0,2015-10-29,22445310.33
002741,光华科技,2.0,120000000.0,2015-11-02,24000000.0
600686,金龙汽车,0.5,606738511.0,2015-10-30,30336925.55
000725,京东方A,0.1,35153067743.0,2015-11-04,351530677.43
600958,东方证券,1.0,5281742921.0,2015-11-04,528174292.1
603066,音飞储存,1.23,100000000.0,2015-11-05,12300000.0
002638,勤上股份,0.1,374670000.0,2015-11-06,3746700.0
603939,益丰药房,5.0,160000000.0,2015-11-06,80000000.0
600959,江苏有线,1.6,2988099845.0,2015-11-06,478095975.2
000029,深深房A,1.3,1011660000.0,2015-11-10,131515800.0
600664,哈药股份,10.0,1917483289.0,2015-11-13,1917483289.0
000159,国际实业,0.3,481139294.0,2015-11-13,14434178.82
002239,奥特佳,0.1,1072973059.0,2015-11-13,10729730.59
000883,湖北能源,0.253,5348749678.0,2015-11-18,135323366.8534
600730,*ST高科,1.12,293328001.0,2015-11-19,32852736.112000003
000543,皖能电力,0.23,1053174105.0,2015-11-20,24223004.415
600617,国新能源,1.0,1008163692.0,2015-11-20,100816369.2
920526,凯华材料,1.8,19656667.0,2015-12-03,3538200.06
601928,凤凰传媒,1.0,2544900000.0,2015-12-16,254490000.0
920405,海希通讯,1.5,50000000.0,2015-12-24,7500000.0
600016,民生银行,0.75,36485348752.0,2016-02-26,2736401156.4
300185,通裕重工,1.0,1089247976.0,2016-08-30,108924797.60000001
920261,一诺威,1.5,65300000.0,2016-09-09,9795000.0
002034,旺能环境,5.0,108040000.0,2016-09-02,54020000.0
601318,中国平安,2.0,18280241410.0,2016-09-05,3656048282.0
920799,艾融软件,1.5,20960000.0,2016-09-06,3144000.0
