date,open,high,low,close,volume
2005-10-13,1.3659,1.4081,1.3575,1.3996,3342000.0
2005-10-14,1.3996,1.4081,1.3659,1.3828,2176000.0
2005-10-17,1.3996,1.4081,1.3912,1.3996,1150000.0
2005-10-18,1.4081,1.4081,1.3237,1.3743,3297000.0
2005-10-19,1.3659,1.3912,1.3322,1.349,1448725.0
2005-10-20,1.3996,1.4165,1.3828,1.4165,2981000.0
2005-10-21,1.4081,1.5345,1.3996,1.4755,6357132.0
2005-10-24,1.4924,1.5008,1.4081,1.4249,3920000.0
2005-10-25,1.4502,1.4755,1.3406,1.3575,2065000.0
2005-10-26,1.3659,1.3912,1.3575,1.3912,2484000.0
2005-10-27,1.3912,1.3912,1.3659,1.3743,926000.0
2005-10-28,1.3575,1.3659,1.3322,1.349,4241000.0
2005-10-31,1.3828,1.3828,1.349,1.3575,1960000.0
2005-11-01,1.3912,1.4165,1.3743,1.3912,2141000.0
2005-11-02,1.4165,1.4586,1.3996,1.4586,1954800.0
2005-11-03,1.4671,1.5345,1.4671,1.5177,4198000.0
2005-11-04,1.5177,1.5261,1.4333,1.4586,2985000.0
2005-11-07,1.4586,1.4839,1.4081,1.4333,1777000.0
2005-11-08,1.4333,1.4839,1.4333,1.4839,2375000.0
2005-11-09,1.4839,1.4839,1.4502,1.4586,1953000.0
2005-11-10,1.4671,1.4755,1.4502,1.4502,473200.0
2005-11-11,1.4755,1.5177,1.4755,1.5008,2815000.0
2005-11-14,1.5008,1.5092,1.3659,1.3912,10392000.0
2005-11-15,1.4165,1.4418,1.4081,1.4249,7084000.0
2005-11-16,1.4165,1.4333,1.2226,1.231,39900000.0
2005-11-17,1.2984,1.3659,1.2984,1.3322,27110000.0
2005-11-18,1.3743,1.3996,1.3659,1.3828,9712000.0
2005-11-21,1.4081,1.4081,1.3912,1.3912,3522000.0
2005-11-22,1.3996,1.4165,1.3828,1.3828,5408000.0
2005-11-23,1.3996,1.3996,1.3153,1.349,10085000.0
2005-11-24,1.3575,1.4671,1.3575,1.4502,17768780.0
2005-11-25,1.4502,1.4671,1.4333,1.4502,6394000.0
2005-11-28,1.4502,1.4586,1.3996,1.4081,2822000.0
2005-11-29,1.4081,1.4081,1.3743,1.3743,3528000.0
2005-11-30,1.3828,1.3996,1.3237,1.3237,9414000.0
2005-12-01,1.3406,1.3828,1.3406,1.3828,4610000.0
2005-12-02,1.3912,1.4165,1.349,1.3743,4286000.0
2005-12-05,1.3828,1.4249,1.3828,1.4165,4247530.0
2005-12-06,1.3912,1.4081,1.3828,1.3996,3185000.0
2005-12-07,1.3912,1.3912,1.3743,1.3828,2099000.0
2005-12-08,1.3743,1.3996,1.3743,1.3996,2266000.0
2005-12-09,1.3912,1.4081,1.3828,1.3912,2286000.0
2005-12-12,1.3996,1.4418,1.3912,1.4333,4501000.0
2005-12-13,1.4502,1.4502,1.4165,1.4333,1393000.0
2005-12-14,1.4333,1.4418,1.4165,1.4249,1806000.0
2005-12-15,1.4165,1.4249,1.4081,1.4165,2729000.0
2005-12-16,1.4165,1.4165,1.3743,1.3828,2589689.0
2005-12-19,1.3828,1.3912,1.3743,1.3828,2934000.0
2005-12-20,1.3828,1.4249,1.3828,1.4081,6651000.0
2005-12-21,1.4165,1.4418,1.3996,1.4165,3829820.0
2005-12-22,1.4081,1.4418,1.4081,1.4333,2982000.0
2005-12-23,1.4333,1.4333,1.4249,1.4249,1451000.0
2005-12-28,1.4249,1.4249,1.3912,1.3912,1699000.0
2005-12-29,1.3996,1.4165,1.3828,1.3912,3762000.0
2005-12-30,1.3996,1.3996,1.3828,1.3996,2226530.0
2006-01-03,1.4081,1.4839,1.4081,1.4755,8852000.0
2006-01-04,1.4839,1.543,1.4755,1.5261,7345438.0
2006-01-05,1.5345,1.543,1.4671,1.5008,3356546.0
2006-01-06,1.5008,1.5935,1.4755,1.5851,5057000.0
2006-01-09,1.5851,1.6104,1.5767,1.602,10245380.0
2006-01-10,1.602,1.6188,1.5767,1.5851,2862882.0
2006-01-11,1.5851,1.5851,1.5598,1.5683,1452000.0
2006-01-12,1.5683,1.6526,1.5683,1.6441,6729000.0
2006-01-13,1.661,1.7116,1.6357,1.6863,5387190.0
2006-01-16,1.6863,1.779,1.6779,1.779,6105000.0
2006-01-17,1.779,1.8043,1.6694,1.7116,6699883.0
2006-01-18,1.6863,1.72,1.6526,1.6863,3470200.0
2006-01-19,1.6863,1.7116,1.6694,1.6947,1634000.0
2006-01-20,1.6863,1.7537,1.6526,1.6779,1459000.0
2006-01-23,1.6357,1.6357,1.5935,1.6273,5788000.0
2006-01-24,1.6441,1.6694,1.602,1.6441,7210916.0
2006-01-25,1.6526,1.7116,1.6526,1.661,1344000.0
2006-01-26,1.6863,1.6863,1.6273,1.6441,1602000.0
2006-01-27,1.6441,1.6863,1.6357,1.6863,1774000.0
2006-02-01,1.7116,1.7453,1.6779,1.7284,4197000.0
2006-02-02,1.7537,1.7622,1.661,1.6694,3014000.0
2006-02-03,1.6694,1.6779,1.6526,1.6779,1846000.0
2006-02-06,1.6779,1.7284,1.6694,1.7284,3015437.0
2006-02-07,1.72,1.7622,1.6863,1.7032,2110935.0
2006-02-08,1.7032,1.7032,1.6273,1.6863,6349000.0
2006-02-09,1.6863,1.6947,1.6526,1.6694,3150000.0
2006-02-10,1.6694,1.6947,1.6694,1.6863,2246000.0
2006-02-13,1.7032,1.72,1.6863,1.6863,2894000.0
2006-02-14,1.6863,1.7116,1.6779,1.6947,1816462.0
2006-02-15,1.7116,1.7116,1.6779,1.6947,1379500.0
2006-02-16,1.72,1.8212,1.7032,1.779,4818000.0
2006-02-17,1.7959,1.8128,1.7537,1.7875,2613558.0
2006-02-20,1.7959,1.9224,1.7875,1.8971,5868000.0
2006-02-21,1.8886,1.8886,1.8212,1.8718,1550081.0
2006-02-22,1.8634,1.8971,1.8634,1.8802,750000.0
2006-02-23,1.8718,1.8718,1.8212,1.8212,1190000.0
2006-02-24,1.8212,1.8212,1.7537,1.7537,2146758.0
2006-02-27,1.7537,1.7706,1.7369,1.7369,1716000.0
2006-02-28,1.7537,1.7875,1.7453,1.7706,3607000.0
